  1237651250409701673   126.26384597999999        47.156986005521901       0.12636079000000000     
  1237651250409701672   126.27380270000002        47.154413565521907       0.12667939000000000     
  1237651250409767026   126.38991429000001        47.305200665521902       0.12554201000000001     
  1237651250409767016   126.39162693999999        47.296980665521900       0.12573827000000001     
  1237655502424572009   256.01093069000001        33.868822085521906        9.1353390000000007E-002
  1237655502424572012   256.01463352000002        33.872275345521906        9.1874940000000002E-002
  1237655128770675195   255.73882803000001        33.757612785521900        9.8296129999999995E-002
  1237655128770675199   255.74944391000000        33.761602485521905        9.8475469999999996E-002
  1237662225682006144   196.62870697000000        39.844405905521903       0.10972299000000001     
  1237662225682006156   196.63408457000000        39.849490595521900       0.10918017000000001     
  1237648704053444901   213.62633717000000      -0.37435928447810080       0.13807891999999999     
  1237648704053444899   213.62167665999999      -0.37474336447809958       0.13696839000000000     
  1237651818953179288   233.77689694000003       0.72262913552190833       0.12367971000000000     
  1237651818953179285   233.77722699999998       0.73074202552190326       0.12357964000000000     
  1237651271898497288   173.31641485000000        66.385816265521896       0.11485796000000000     
  1237651271898497282   173.32978764000001        66.381586795521898       0.11416469999999999     
  1237662340012507211   239.37678317999996        27.428083005521906        8.7916720000000004E-002
  1237662340012507391   239.37031184999998        27.429240535521902        8.7598339999999997E-002
  1237671123763069108   140.56793700000000        12.435567845521897       0.18628748000000001     
  1237671123763069107   140.56703780999999        12.431724535521898       0.18671259000000001     
  1237662307273146570   239.54412528000000        28.632678615521897        7.9227919999999993E-002
  1237662307273146581   239.54643765000000        28.628185885521901        8.0247130000000000E-002
  1237658199123689555   127.06764567000000        30.988753515521900        4.9395099999999997E-002
  1237658203417411794   127.08843533000000        30.990946835521910        4.9158140000000003E-002
  1237662662139969708   232.14083504000001        29.137439425521908        6.9859050000000006E-002
  1237662662139969701   232.13737458999998        29.150517645521898        7.0071949999999994E-002
  1237662225157849300   230.61629171999999        30.582046045521896        7.7757469999999995E-002
  1237662225157849301   230.61390431999999        30.579454835521911        7.8245129999999996E-002
  1237662225157784166   230.41779407000001        30.615908075521908        8.0715330000000002E-002
  1237662225157784169   230.41863466999996        30.610881235521898        8.0785410000000002E-002
  1237662305122255095   230.83822332000003        31.150986865521912        7.6468259999999996E-002
  1237662305122255093   230.82924386000002        31.145130885521912        7.6356569999999999E-002
  1237668348133310724   208.66491822000000        14.918157525521906       0.12690166000000000     
  1237668348133310720   208.66291368000000        14.923263635521900       0.12656501000000001     
  1237662225145528455   197.73309775000001        39.484515245521905        7.3633920000000005E-002
  1237662225145528444   197.72095517000000        39.491568145521903        7.3587459999999993E-002
  1237664290460401832   173.45884710000001        14.601493585521899        8.7983279999999997E-002
  1237664290460401831   173.45754989000000        14.601667725521903        8.7367509999999995E-002
  1237668589722665086   184.04518687999999        17.257416915521897        9.5058939999999995E-002
  1237668589722665084   184.03529702000000        17.252180835521898        9.5085439999999993E-002
  1237654881271021722   208.37115377000001        5.2560944155219067        8.4293960000000001E-002
  1237654881271021714   208.36785795000000        5.2610635355218980        8.4453399999999998E-002
  1237662302434951411   215.21849748000000        48.815925445521906        7.2626940000000001E-002
  1237662302434951410   215.21744844000000        48.819274505521904        7.2322659999999997E-002
  1237654875360329876   185.01474223000000        64.473803785521895       0.13251577000000000     
  1237654875360329879   185.02415475999999        64.476970205521908       0.13252084000000000     
  1237660961325187383   130.09852291999999        29.222619325521912        7.9868239999999993E-002
  1237660961325187369   130.08927625000001        29.214939905521902        7.9483050000000000E-002
